Order ID,Order Time,Restaurant,Restaurant Rating,Cuisine,Customer ID,Customer Location,Delivery Address,Number of Items,Order Amount,Discount Applied,Taxes,Final Amount,Tip Given,Delivery Partner ID,Delivery Partner Name,Estimated Time (mins),Actual Delivery Time (mins),Distance (km),Payment Method,Payment Status,Order Status,Cancellation Reason,Customer Rating,Review Comments
c62d9d9a,56:33.0,KFC,3.7,Chinese,CUST9226,Delhi,"52, Delhi Street, Delhi",3,656.78,185.08,32.84,504.54,0,DP0044,Amit,46,47,8.97,Wallet,Success,Delivered,,1.4,Good food!
4bd8a7ee,01:33.0,Domino's,4.8,Italian,CUST4008,Pune,"8, Pune Street, Pune",8,123.06,131.71,6.15,-2.5,7.18,DP0050,Anil,46,50,2.61,UPI,Success,Cancelled,Customer Canceled,,
67423a16,21:33.0,Haldiram's,2.6,Thai,CUST8220,Kolkata,"63, Kolkata Street, Kolkata",9,1115.94,107.34,55.8,1064.4,0,DP0004,Suresh,37,33,4.59,UPI,Failed,Pending,,,
40d775e6,13:33.0,Pizza Hut,4.7,Indian,CUST8056,Pune,"1, Pune Street, Pune",7,551.59,80.25,27.58,498.92,36.21,DP0015,Amit,17,21,8.32,Credit Card,Pending,Pending,,,
b63d2ed5,32:33.0,Subway,3.2,Thai,CUST7177,Delhi,"9, Delhi Street, Delhi",7,928.1,91.5,46.41,883.01,0,DP0042,Priya,26,29,3.49,Cash on Delivery,Pending,Cancelled,Delivery Delayed,,
2e2e8f83,45:33.0,Haldiram's,5,Indian,CUST9125,Kolkata,"74, Kolkata Street, Kolkata",2,1440.34,59.89,72.02,1452.47,0,DP0002,Priya,60,59,1.25,Wallet,Failed,Delivered,,3.1,Excellent service
43ff2d40,01:33.0,Domino's,3.5,Dessert,CUST9261,Bangalore,"54, Bangalore Street, Bangalore",9,323.86,6.13,16.19,333.92,0,DP0008,Kavita,21,25,5.43,Debit Card,Failed,Pending,,,
2a41310b,07:33.0,McDonald's,2.8,Dessert,CUST4536,Hyderabad,"81, Hyderabad Street, Hyderabad",4,1354.16,166.63,67.71,1255.24,32.16,DP0026,Neha,27,22,3.57,Debit Card,Success,Cancelled,Customer Canceled,,
416903dc,01:33.0,Subway,3.8,Indian,CUST4794,Chennai,"27, Chennai Street, Chennai",1,765.49,51.86,38.27,751.9,0,DP0018,Priya,30,37,3.3,Debit Card,Pending,Cancelled,Restaurant Unavailable,,
060dd0b6,51:33.0,KFC,4.2,Chinese,CUST3863,Hyderabad,"97, Hyderabad Street, Hyderabad",9,152.84,31.84,7.64,128.64,99.3,DP0022,Neha,44,51,1.78,Debit Card,Pending,Delivered,,4.1,Not satisfied
9229aa13,27:33.0,Subway,2.8,Italian,CUST2755,Bangalore,"86, Bangalore Street, Bangalore",10,650.41,108.28,32.52,574.65,0,DP0046,Priya,17,13,7.51,Wallet,Success,Cancelled,Delivery Delayed,,
fae77204,34:33.0,Biryani Blues,3,Dessert,CUST8935,Bangalore,"84, Bangalore Street, Bangalore",6,813.41,166,40.67,688.08,11.98,DP0007,Rahul,60,65,8.4,Debit Card,Pending,Delivered,,4.4,Late delivery
5f32118b,59:33.0,McDonald's,3.3,Fast Food,CUST5714,Chennai,"44, Chennai Street, Chennai",8,1115.06,44.35,55.75,1126.46,0,DP0037,Neha,29,34,6.88,Cash on Delivery,Pending,Delivered,,3.8,Good food!
88bc8f9c,49:33.0,McDonald's,3.7,Fast Food,CUST2582,Pune,"7, Pune Street, Pune",5,415.97,36.24,20.8,400.53,0,DP0035,Suresh,21,26,7.47,Wallet,Pending,Cancelled,Delivery Delayed,,
4857740f,40:33.0,Biryani Blues,4,Dessert,CUST7736,Chennai,"52, Chennai Street, Chennai",4,928.25,148.03,46.41,826.63,0,DP0020,Neha,16,23,8.97,Cash on Delivery,Success,Cancelled,Delivery Delayed,,
96eedda1,46:33.0,Pizza Hut,3.5,Dessert,CUST1898,Hyderabad,"2, Hyderabad Street, Hyderabad",9,1366.64,50.67,68.33,1384.3,0,DP0012,Rahul,40,49,3.08,UPI,Failed,Cancelled,Delivery Delayed,,
eb068bde,47:33.0,Burger King,2.7,Chinese,CUST1731,Hyderabad,"53, Hyderabad Street, Hyderabad",9,596.83,140.57,29.84,486.1,0,DP0001,Neha,18,24,6.15,Credit Card,Pending,Cancelled,Customer Canceled,,
12efae45,48:33.0,Burger King,3.5,Indian,CUST5667,Mumbai,"25, Mumbai Street, Mumbai",5,982.45,80.68,49.12,950.89,0,DP0030,Amit,34,40,1.88,UPI,Pending,Pending,,,
4ffa6454,55:33.0,Haldiram's,2.8,Italian,CUST3525,Ahmedabad,"24, Ahmedabad Street, Ahmedabad",8,1058.76,120.75,52.94,990.95,92.54,DP0018,Kavita,24,24,2.18,Credit Card,Success,Cancelled,Restaurant Unavailable,,
90d70f46,54:33.0,Biryani Blues,4.4,Fast Food,CUST2222,Mumbai,"51, Mumbai Street, Mumbai",2,1089.18,184.36,54.46,959.28,33.3,DP0050,Kavita,27,25,6.41,UPI,Failed,Cancelled,,,
91910725,39:33.0,Biryani Blues,2.4,Indian,CUST2621,Bangalore,"57, Bangalore Street, Bangalore",7,107.03,61.54,5.35,50.84,0,DP0028,Suresh,24,24,7.48,Cash on Delivery,Failed,Cancelled,Customer Canceled,,
79c47839,53:33.0,Domino's,2,Dessert,CUST6989,Delhi,"68, Delhi Street, Delhi",2,845.6,117.76,42.28,770.12,0,DP0008,Amit,17,26,7.36,Debit Card,Failed,Cancelled,,,
ae040c67,13:33.0,Domino's,4,Mexican,CUST2764,Pune,"20, Pune Street, Pune",3,555.63,192.31,27.78,391.1,0,DP0028,Kavita,40,50,2.54,UPI,Failed,Pending,,,
f11181e4,28:33.0,Biryani Blues,2.1,Indian,CUST8988,Delhi,"96, Delhi Street, Delhi",1,899.85,28.21,44.99,916.63,16.79,DP0007,Anil,55,63,7.99,Debit Card,Pending,Delivered,,2.2,Late delivery
0bb7a795,37:33.0,McDonald's,2.8,Fast Food,CUST2222,Hyderabad,"16, Hyderabad Street, Hyderabad",5,507.57,76.86,25.38,456.09,75.91,DP0038,Amit,46,46,1.56,Debit Card,Success,Cancelled,Customer Canceled,,
5f778f59,03:33.0,Pizza Hut,2.7,Chinese,CUST5366,Hyderabad,"52, Hyderabad Street, Hyderabad",1,534.92,164.31,26.75,397.36,0,DP0016,Rahul,26,27,6.58,UPI,Pending,Cancelled,Customer Canceled,,
b6674c44,38:33.0,Burger King,4.8,Fast Food,CUST2105,Chennai,"60, Chennai Street, Chennai",9,1012.5,30.88,50.62,1032.24,18.29,DP0012,Anil,21,19,8.42,Debit Card,Failed,Pending,,,
afd460b5,38:33.0,McDonald's,4.2,Thai,CUST1400,Ahmedabad,"75, Ahmedabad Street, Ahmedabad",10,1484.16,38.37,74.21,1520,0,DP0020,Priya,28,32,6.88,Credit Card,Success,Cancelled,Customer Canceled,,
7892b3b6,46:33.0,Pizza Hut,3.4,Italian,CUST2275,Ahmedabad,"72, Ahmedabad Street, Ahmedabad",1,1337.68,114.43,66.88,1290.13,0,DP0045,Suresh,36,37,1.02,Cash on Delivery,Pending,Delivered,,4.7,Good food!
d843b095,19:33.0,Burger King,4.4,Chinese,CUST3549,Chennai,"30, Chennai Street, Chennai",5,1358.31,113.75,67.92,1312.48,0,DP0009,Suresh,29,32,8.77,Cash on Delivery,Success,Delivered,,3.6,Good food!
a6f7b065,48:33.0,Domino's,3.7,Mexican,CUST7665,Bangalore,"70, Bangalore Street, Bangalore",1,1323.42,39.94,66.17,1349.65,0,DP0027,Kavita,59,63,9.01,UPI,Failed,Delivered,,1.4,Not satisfied
f7ccb600,49:33.0,Subway,4,Thai,CUST6525,Ahmedabad,"13, Ahmedabad Street, Ahmedabad",2,1446.19,64.77,72.31,1453.73,0,DP0021,Neha,16,13,3.19,Wallet,Success,Cancelled,Restaurant Unavailable,,
0fdc6526,25:33.0,Burger King,4.5,Italian,CUST6063,Bangalore,"70, Bangalore Street, Bangalore",9,1242.28,14.05,62.11,1290.34,0,DP0003,Amit,20,15,5.29,Cash on Delivery,Success,Delivered,,3.6,Not satisfied
023b0ee2,33:33.0,McDonald's,2.3,Thai,CUST4250,Kolkata,"92, Kolkata Street, Kolkata",4,372.22,165.92,18.61,224.91,0,DP0031,Kavita,22,22,2.13,UPI,Success,Delivered,,2.2,Tasty & fresh
40192bcf,56:33.0,Subway,2.2,Mexican,CUST4618,Bangalore,"33, Bangalore Street, Bangalore",8,982.63,168.74,49.13,863.02,0,DP0007,Suresh,28,35,7.71,Credit Card,Success,Pending,,,
6396ce41,23:33.0,Haldiram's,2.6,Chinese,CUST9206,Hyderabad,"48, Hyderabad Street, Hyderabad",2,231.5,145.24,11.58,97.84,0,DP0002,Anil,33,29,3.23,Debit Card,Failed,Pending,,,
eb46d1e3,01:33.0,Haldiram's,3.8,Italian,CUST9646,Mumbai,"6, Mumbai Street, Mumbai",1,458.94,85.39,22.95,396.5,78.66,DP0024,Amit,57,57,8.57,UPI,Pending,Cancelled,Restaurant Unavailable,,
5c6b5a81,39:33.0,KFC,2.4,Chinese,CUST6123,Chennai,"15, Chennai Street, Chennai",1,759,199.18,37.95,597.77,0,DP0043,Suresh,33,33,8.58,Debit Card,Pending,Pending,,,
4c50f208,19:33.0,KFC,3.5,Chinese,CUST7863,Kolkata,"98, Kolkata Street, Kolkata",10,571.18,17.89,28.56,581.85,37.52,DP0045,Neha,20,23,1.89,UPI,Failed,Pending,,,
40b2fab2,04:33.0,Burger King,2.7,Fast Food,CUST2596,Ahmedabad,"1, Ahmedabad Street, Ahmedabad",6,1453.21,87.07,72.66,1438.8,10.82,DP0021,Neha,25,29,7.12,UPI,Failed,Pending,,,
c631acba,29:33.0,Haldiram's,4.4,Italian,CUST9794,Mumbai,"85, Mumbai Street, Mumbai",9,472.51,126.15,23.63,369.99,23.13,DP0045,Anil,34,29,7.54,Credit Card,Pending,Cancelled,Customer Canceled,,
eea116f5,40:33.0,Biryani Blues,2.3,Dessert,CUST3529,Ahmedabad,"27, Ahmedabad Street, Ahmedabad",9,993.74,69.14,49.69,974.29,0,DP0049,Suresh,58,61,9.14,Credit Card,Failed,Delivered,,2.3,Excellent service
678b706d,05:33.0,KFC,2.9,Indian,CUST1574,Hyderabad,"84, Hyderabad Street, Hyderabad",6,1146.81,44.22,57.34,1159.93,0,DP0008,Priya,38,39,1.65,Cash on Delivery,Pending,Delivered,,1.4,Late delivery
6aaf7035,26:33.0,Burger King,4,Indian,CUST5290,Bangalore,"31, Bangalore Street, Bangalore",8,847.08,172.05,42.35,717.38,0,DP0047,Kavita,20,21,6.61,Cash on Delivery,Pending,Delivered,,4.5,Late delivery
586bb31b,58:33.0,Domino's,2.3,Mexican,CUST5057,Pune,"28, Pune Street, Pune",4,1449.1,186.08,72.45,1335.47,0,DP0038,Kavita,48,44,5.03,Wallet,Failed,Cancelled,Restaurant Unavailable,,
7eac17c9,48:33.0,Biryani Blues,3.9,Dessert,CUST6403,Ahmedabad,"92, Ahmedabad Street, Ahmedabad",5,1016.66,198.09,50.83,869.4,0,DP0002,Amit,19,29,1.88,Debit Card,Failed,Cancelled,,,
d8fb9d96,44:33.0,Pizza Hut,3,Chinese,CUST5095,Ahmedabad,"44, Ahmedabad Street, Ahmedabad",4,274.99,102.29,13.75,186.45,49.57,DP0025,Rahul,20,25,2.18,UPI,Failed,Pending,,,
a7ec0439,30:33.0,Haldiram's,2.2,Thai,CUST8941,Chennai,"82, Chennai Street, Chennai",2,338.43,46.52,16.92,308.83,0,DP0045,Kavita,57,59,8.16,Cash on Delivery,Failed,Delivered,,3.9,Tasty & fresh
cb65327b,09:33.0,Burger King,3.5,Dessert,CUST9813,Kolkata,"17, Kolkata Street, Kolkata",8,758.99,163.16,37.95,633.78,0,DP0040,Rahul,49,58,9.96,Wallet,Pending,Delivered,,4,
c4a6836d,56:33.0,Pizza Hut,2.2,Mexican,CUST5000,Bangalore,"59, Bangalore Street, Bangalore",2,616.67,162.2,30.83,485.3,0,DP0038,Rahul,38,35,8.59,Debit Card,Pending,Pending,,,
afd07859,52:33.0,Haldiram's,3.1,Fast Food,CUST9749,Ahmedabad,"5, Ahmedabad Street, Ahmedabad",2,487.97,104.55,24.4,407.82,70.89,DP0004,Neha,40,48,8.33,Credit Card,Success,Pending,,,
752a4d9a,11:33.0,Haldiram's,5,Dessert,CUST4836,Delhi,"43, Delhi Street, Delhi",4,489.33,123.47,24.47,390.33,83.47,DP0024,Anil,60,65,8.55,UPI,Pending,Pending,,,
73e5dca9,15:33.0,Subway,3.3,Chinese,CUST4704,Mumbai,"66, Mumbai Street, Mumbai",2,1234.98,37.97,61.75,1258.76,23.5,DP0040,Amit,28,36,5.95,Credit Card,Pending,Cancelled,Restaurant Unavailable,,
979c13f2,43:33.0,Burger King,3.6,Dessert,CUST6025,Delhi,"24, Delhi Street, Delhi",4,886.11,127.19,44.31,803.23,0,DP0050,Anil,38,40,9.08,Credit Card,Pending,Pending,,,
d51cc8fd,36:33.0,Subway,4.2,Italian,CUST4703,Delhi,"59, Delhi Street, Delhi",9,128.65,117.98,6.43,17.1,0,DP0040,Neha,41,43,5.73,Credit Card,Success,Pending,,,
40bcd352,00:33.0,KFC,4.9,Mexican,CUST9441,Pune,"37, Pune Street, Pune",9,801.49,196.07,40.07,645.49,0,DP0025,Priya,53,56,8.13,Wallet,Failed,Cancelled,,,
039ed7aa,43:33.0,Domino's,4.5,Italian,CUST9575,Chennai,"30, Chennai Street, Chennai",5,740.88,16.89,37.04,761.03,50.37,DP0011,Kavita,24,33,8.31,Cash on Delivery,Failed,Pending,,,
629f67f2,13:33.0,Burger King,4.6,Thai,CUST4964,Hyderabad,"7, Hyderabad Street, Hyderabad",3,522.89,36.07,26.14,512.96,0,DP0016,Neha,50,49,8.53,Cash on Delivery,Pending,Cancelled,,,
1d5da27c,00:33.0,Pizza Hut,4.5,Thai,CUST3520,Pune,"87, Pune Street, Pune",7,272.73,110.98,13.64,175.39,0,DP0010,Rahul,29,30,6.65,Credit Card,Failed,Pending,,,
d1bd56f4,14:33.0,KFC,4.9,Italian,CUST8355,Delhi,"40, Delhi Street, Delhi",1,647.7,174.13,32.39,505.96,0,DP0004,Amit,19,28,3.69,Cash on Delivery,Failed,Delivered,,1.8,
041cfd04,08:33.0,Haldiram's,2.3,Dessert,CUST6997,Hyderabad,"41, Hyderabad Street, Hyderabad",2,707.23,162.1,35.36,580.49,0,DP0008,Neha,48,43,6.48,Debit Card,Success,Pending,,,
24ada06a,11:33.0,Haldiram's,4.5,Indian,CUST9227,Chennai,"60, Chennai Street, Chennai",10,211.7,56.11,10.59,166.18,91.71,DP0015,Anil,18,25,7.4,Wallet,Success,Pending,,,
c3abbef4,24:33.0,Pizza Hut,4.6,Thai,CUST8122,Ahmedabad,"46, Ahmedabad Street, Ahmedabad",2,1027.85,156.56,51.39,922.68,90.46,DP0038,Suresh,47,52,1.6,Credit Card,Failed,Delivered,,4.6,
c70ac1f3,12:33.0,KFC,4.5,Fast Food,CUST7290,Mumbai,"61, Mumbai Street, Mumbai",10,223.51,108.18,11.18,126.51,71.41,DP0046,Priya,23,21,9.34,Debit Card,Pending,Pending,,,
a16a9207,47:33.0,Haldiram's,4.9,Thai,CUST6098,Hyderabad,"84, Hyderabad Street, Hyderabad",9,845.88,25.08,42.29,863.09,0,DP0036,Amit,53,53,3.34,UPI,Failed,Pending,,,
3b60ba8e,43:33.0,Burger King,3.9,Thai,CUST7461,Ahmedabad,"36, Ahmedabad Street, Ahmedabad",6,709.61,35.5,35.48,709.59,0,DP0048,Amit,35,31,4.87,Debit Card,Failed,Delivered,,2.3,Tasty & fresh
265aeb94,54:33.0,Haldiram's,2.1,Mexican,CUST7739,Hyderabad,"52, Hyderabad Street, Hyderabad",6,584.94,32.59,29.25,581.6,0,DP0024,Rahul,53,53,9.96,Debit Card,Failed,Delivered,,3.3,
b0b0ee95,36:33.0,Subway,2.3,Fast Food,CUST7370,Hyderabad,"94, Hyderabad Street, Hyderabad",6,1274.23,133.6,63.71,1204.34,0,DP0014,Rahul,26,24,8.25,Cash on Delivery,Pending,Cancelled,Restaurant Unavailable,,
4417dc7b,16:33.0,KFC,4.5,Chinese,CUST2720,Delhi,"47, Delhi Street, Delhi",9,975.18,152.62,48.76,871.32,64.41,DP0010,Rahul,39,38,6.67,Debit Card,Failed,Cancelled,,,
ef27bd7a,58:33.0,Subway,2.8,Thai,CUST6861,Chennai,"25, Chennai Street, Chennai",6,726.79,135.29,36.34,627.84,0,DP0016,Kavita,31,36,2.21,Debit Card,Success,Delivered,,2.6,Good food!
19fbbc8e,37:33.0,Biryani Blues,4.8,Fast Food,CUST8320,Ahmedabad,"87, Ahmedabad Street, Ahmedabad",10,715.09,111.89,35.75,638.95,0,DP0048,Neha,45,54,5.86,Credit Card,Success,Cancelled,Restaurant Unavailable,,
06b0dc9a,22:33.0,Haldiram's,2.2,Fast Food,CUST8236,Ahmedabad,"46, Ahmedabad Street, Ahmedabad",1,979.72,192.91,48.99,835.8,0,DP0033,Kavita,46,51,7.39,Cash on Delivery,Success,Cancelled,Customer Canceled,,
fedc49dd,26:33.0,Biryani Blues,3.7,Chinese,CUST9740,Pune,"69, Pune Street, Pune",2,809.87,65.22,40.49,785.14,18.66,DP0047,Kavita,30,28,9.12,Wallet,Failed,Delivered,,2.2,Tasty & fresh
4eb10dc5,22:33.0,Domino's,2.7,Thai,CUST9447,Pune,"34, Pune Street, Pune",10,333.47,18.17,16.67,331.97,0,DP0004,Priya,42,38,3.86,Credit Card,Failed,Delivered,,1.6,Good food!
bed85836,37:33.0,Biryani Blues,2.3,Italian,CUST6965,Chennai,"4, Chennai Street, Chennai",10,582.35,29.22,29.12,582.25,0,DP0042,Amit,40,40,2.77,Credit Card,Failed,Cancelled,Customer Canceled,,
5b581f30,02:33.0,Burger King,3.2,Indian,CUST8351,Ahmedabad,"61, Ahmedabad Street, Ahmedabad",6,1113.39,72.36,55.67,1096.7,38.39,DP0043,Suresh,54,54,5.05,Wallet,Pending,Delivered,,1.9,Late delivery
f70fae6d,40:33.0,Biryani Blues,2.7,Chinese,CUST8842,Chennai,"4, Chennai Street, Chennai",4,1035.53,130.81,51.78,956.5,0,DP0016,Amit,43,44,7.65,Wallet,Pending,Cancelled,Delivery Delayed,,
47af8fc3,01:33.0,Haldiram's,2.6,Thai,CUST7046,Mumbai,"61, Mumbai Street, Mumbai",7,948.33,173.21,47.42,822.54,21.69,DP0032,Rahul,22,31,5.71,UPI,Failed,Cancelled,Restaurant Unavailable,,
eb7c9bcf,37:33.0,Subway,2.2,Fast Food,CUST2795,Hyderabad,"97, Hyderabad Street, Hyderabad",7,225.33,83.33,11.27,153.27,0,DP0011,Suresh,55,54,3.6,UPI,Pending,Cancelled,Delivery Delayed,,
d57143e1,25:33.0,Haldiram's,4.7,Mexican,CUST6531,Mumbai,"42, Mumbai Street, Mumbai",7,750.06,49.38,37.5,738.18,0,DP0003,Kavita,29,28,5.57,UPI,Failed,Pending,,,
12768b4d,24:33.0,Subway,2.2,Thai,CUST9437,Chennai,"89, Chennai Street, Chennai",6,479.47,104.82,23.97,398.62,0,DP0008,Rahul,19,24,9.63,Credit Card,Success,Cancelled,Customer Canceled,,
fa3a7603,11:33.0,KFC,3.5,Italian,CUST6044,Pune,"90, Pune Street, Pune",4,209.09,127.93,10.45,91.61,82.03,DP0028,Kavita,21,29,9.59,Wallet,Pending,Pending,,,
7dd27b3e,14:33.0,McDonald's,4.1,Italian,CUST7121,Ahmedabad,"51, Ahmedabad Street, Ahmedabad",3,764.58,193.9,38.23,608.91,19.7,DP0043,Suresh,56,57,2.84,Credit Card,Pending,Cancelled,Delivery Delayed,,
7db43f68,58:33.0,Pizza Hut,2.4,Fast Food,CUST4382,Chennai,"12, Chennai Street, Chennai",6,528.3,71.04,26.41,483.67,0,DP0031,Suresh,55,63,1.98,Debit Card,Failed,Cancelled,Restaurant Unavailable,,
c064883c,04:33.0,KFC,4.6,Italian,CUST3238,Kolkata,"58, Kolkata Street, Kolkata",4,1125.97,111.45,56.3,1070.82,59.45,DP0007,Rahul,55,56,9.67,Wallet,Failed,Pending,,,
5266f332,33:33.0,KFC,3.8,Fast Food,CUST4709,Pune,"13, Pune Street, Pune",1,1257.77,80.89,62.89,1239.77,0,DP0050,Neha,53,62,4.15,Debit Card,Pending,Delivered,,1.3,Good food!
61c7d8d7,11:33.0,McDonald's,2.9,Italian,CUST3928,Delhi,"66, Delhi Street, Delhi",9,1114.46,135.93,55.72,1034.25,84.4,DP0037,Neha,15,14,2.78,Credit Card,Pending,Delivered,,1.7,Not satisfied
a39caf80,15:33.0,Pizza Hut,2.2,Indian,CUST6312,Pune,"53, Pune Street, Pune",7,995.77,153.83,49.79,891.73,67.18,DP0043,Amit,55,62,4.53,UPI,Success,Delivered,,4.7,Not satisfied
f0dd7501,37:33.0,Domino's,2.9,Mexican,CUST5871,Chennai,"38, Chennai Street, Chennai",1,923.12,0.61,46.16,968.67,0,DP0021,Anil,57,60,7.55,Debit Card,Failed,Cancelled,Restaurant Unavailable,,
6acc4ecd,06:33.0,Biryani Blues,4.6,Fast Food,CUST8960,Kolkata,"29, Kolkata Street, Kolkata",10,1244.72,182.13,62.24,1124.83,0,DP0027,Suresh,33,30,4.31,Cash on Delivery,Pending,Delivered,,2.5,Excellent service
39c7fbbb,57:33.0,Burger King,4.3,Chinese,CUST6697,Bangalore,"95, Bangalore Street, Bangalore",2,869.49,126.57,43.47,786.39,0,DP0027,Suresh,40,50,4.72,Debit Card,Success,Pending,,,
0f9f6af7,06:33.0,Burger King,4.8,Italian,CUST6211,Delhi,"74, Delhi Street, Delhi",6,1358.21,55.19,67.91,1370.93,0,DP0035,Amit,48,54,9.57,Wallet,Failed,Cancelled,Restaurant Unavailable,,
4a5eb0c5,42:33.0,Pizza Hut,3.1,Italian,CUST9355,Kolkata,"15, Kolkata Street, Kolkata",2,1169.12,195.58,58.46,1032,0,DP0003,Neha,41,38,5.47,UPI,Pending,Delivered,,4.6,Good food!
36aa2c02,20:33.0,Haldiram's,4.8,Thai,CUST6077,Kolkata,"29, Kolkata Street, Kolkata",9,1002.13,66.51,50.11,985.73,90.38,DP0026,Priya,31,34,5.93,Credit Card,Success,Pending,,,
1d8f5a50,31:33.0,McDonald's,4.9,Italian,CUST8646,Kolkata,"25, Kolkata Street, Kolkata",10,938.05,45.9,46.9,939.05,0,DP0024,Priya,45,47,5.82,UPI,Failed,Delivered,,4.9,Not satisfied
66288072,49:33.0,Haldiram's,3.9,Thai,CUST6953,Kolkata,"59, Kolkata Street, Kolkata",4,854.44,157.39,42.72,739.77,0,DP0038,Priya,55,52,6.43,Credit Card,Success,Cancelled,Delivery Delayed,,
ed68879b,29:33.0,KFC,2.2,Fast Food,CUST5160,Chennai,"99, Chennai Street, Chennai",3,330.11,162.09,16.51,184.53,52.26,DP0028,Rahul,21,26,6.91,Debit Card,Success,Pending,,,
2db553ae,56:33.0,Haldiram's,2.6,Thai,CUST1603,Chennai,"72, Chennai Street, Chennai",6,820.01,68.5,41,792.51,47,DP0042,Rahul,51,53,1.83,UPI,Pending,Cancelled,Customer Canceled,,
ec9e1db4,11:33.0,Subway,3.5,Dessert,CUST7283,Bangalore,"100, Bangalore Street, Bangalore",7,1245.12,186.86,62.26,1120.52,0,DP0034,Priya,54,62,4.77,Credit Card,Pending,Cancelled,Restaurant Unavailable,,
057c5b2f,42:33.0,Burger King,2.1,Chinese,CUST2403,Ahmedabad,"29, Ahmedabad Street, Ahmedabad",7,1456.22,89.82,72.81,1439.21,0,DP0005,Amit,37,34,4.62,UPI,Pending,Delivered,,3.6,Not satisfied
958eee19,54:33.0,Pizza Hut,4.1,Fast Food,CUST8788,Kolkata,"71, Kolkata Street, Kolkata",8,319.62,42.68,15.98,292.92,0,DP0050,Rahul,44,42,7.8,Debit Card,Success,Pending,,,
907bf1ef,45:33.0,Pizza Hut,2.1,Chinese,CUST9364,Kolkata,"99, Kolkata Street, Kolkata",1,537.85,27.04,26.89,537.7,12.05,DP0010,Kavita,38,44,8.31,Wallet,Pending,Pending,,,
bdc2699e,49:33.0,Subway,4.7,Fast Food,CUST4060,Chennai,"26, Chennai Street, Chennai",8,1179.16,136.4,58.96,1101.72,80.91,DP0048,Suresh,44,39,8.02,Debit Card,Failed,Delivered,,1.3,Good food!
fa5e6341,55:33.0,Biryani Blues,2.9,Indian,CUST6893,Chennai,"36, Chennai Street, Chennai",3,402.05,55.12,20.1,367.03,0,DP0012,Neha,27,22,3.58,UPI,Success,Cancelled,Customer Canceled,,
8d20fee5,52:33.0,Biryani Blues,3.9,Thai,CUST1278,Pune,"33, Pune Street, Pune",5,1279.29,55.09,63.96,1288.16,0,DP0044,Amit,43,52,3.23,Debit Card,Pending,Pending,,,
f69f8b63,54:33.0,Biryani Blues,2,Chinese,CUST5158,Hyderabad,"65, Hyderabad Street, Hyderabad",2,718.52,23.2,35.93,731.25,0,DP0036,Amit,31,35,7.77,Debit Card,Failed,Pending,,,
83a98942,25:33.0,Burger King,4.6,Italian,CUST4642,Bangalore,"37, Bangalore Street, Bangalore",1,465.99,61.06,23.3,428.23,0,DP0031,Anil,37,45,9.42,Credit Card,Failed,Cancelled,Restaurant Unavailable,,
79d1acee,19:33.0,Biryani Blues,2.9,Thai,CUST8024,Ahmedabad,"30, Ahmedabad Street, Ahmedabad",10,303.24,158.49,15.16,159.91,58.62,DP0004,Kavita,47,49,1.14,Credit Card,Failed,Pending,,,
358c07c9,24:33.0,Domino's,3.8,Dessert,CUST9078,Pune,"83, Pune Street, Pune",6,761.51,142.27,38.08,657.32,35.46,DP0039,Kavita,39,44,2.67,UPI,Pending,Cancelled,Delivery Delayed,,
816e4510,36:33.0,Subway,4.2,Dessert,CUST7311,Kolkata,"44, Kolkata Street, Kolkata",8,636.23,169.99,31.81,498.05,0,DP0026,Neha,20,24,4.14,UPI,Success,Cancelled,,,
4aaef135,10:33.0,Burger King,4.2,Indian,CUST4809,Ahmedabad,"29, Ahmedabad Street, Ahmedabad",1,1269.66,163.14,63.48,1170,92.32,DP0011,Amit,57,60,6.1,Cash on Delivery,Failed,Cancelled,Restaurant Unavailable,,
a710ba8c,04:33.0,Domino's,5,Chinese,CUST2261,Chennai,"5, Chennai Street, Chennai",10,935.17,116.5,46.76,865.43,0,DP0034,Neha,33,37,7.5,Cash on Delivery,Pending,Delivered,,2.3,
058e19b9,27:33.0,Pizza Hut,3.4,Indian,CUST7916,Bangalore,"87, Bangalore Street, Bangalore",6,614.97,151.44,30.75,494.28,0,DP0005,Amit,23,32,3.37,Credit Card,Pending,Cancelled,Delivery Delayed,,
c2c741f8,18:33.0,Domino's,3.6,Chinese,CUST2704,Hyderabad,"31, Hyderabad Street, Hyderabad",7,167.2,177.51,8.36,-1.95,0,DP0003,Suresh,57,66,8.72,UPI,Success,Cancelled,,,
2d186d71,13:33.0,KFC,2.7,Dessert,CUST4274,Delhi,"33, Delhi Street, Delhi",4,488.13,22.29,24.41,490.25,0,DP0038,Kavita,31,30,5.08,Wallet,Failed,Pending,,,
a8232dbe,15:33.0,Subway,4.7,Chinese,CUST5390,Bangalore,"58, Bangalore Street, Bangalore",3,109.89,122.98,5.49,-7.6,89.82,DP0017,Priya,25,21,3.2,Credit Card,Pending,Cancelled,,,
2f54a488,22:33.0,Burger King,4.2,Italian,CUST9187,Ahmedabad,"64, Ahmedabad Street, Ahmedabad",8,204.69,185.19,10.23,29.73,0,DP0009,Kavita,23,30,2.27,Wallet,Success,Cancelled,,,
dbb9f912,08:33.0,Domino's,2.8,Mexican,CUST2471,Delhi,"74, Delhi Street, Delhi",8,941.53,56.82,47.08,931.79,0,DP0024,Kavita,27,27,4.1,UPI,Failed,Pending,,,
